order_id,user_id,product_id,product_name,category,brand,price,quantity,order_date,order_status
2405,1978,31,Running Shoes,Fashion,Biba,520.25,1,2025-10-05,Delivered
2406,1597,37,Formal Shirt,Fashion,Van Heusen,2120.82,1,2024-09-07,Delivered
2407,563,112,Yoga Mat,Sports & Fitness,Nivia,4696.2,1,2026-04-08,Delivered
2408,95,81,Competitive Exam Guide,Books,Penguin,138.81,1,2024-12-26,Delivered
2409,1258,58,Table Lamp,Home & Kitchen,Prestige,12954.93,1,2025-05-27,Delivered
2410,914,114,Yoga Mat,Sports & Fitness,Adidas,1804.65,1,2024-11-26,Delivered
2411,1650,56,Air Fryer,Home & Kitchen,Prestige,1525.91,1,2026-04-09,Delivered
2412,1396,82,Children's Story Book,Books,Rupa Publications,494.98,3,2026-03-02,Delivered
2413,1319,123,Badminton Racket,Sports & Fitness,Decathlon,4400.5,1,2024-06-21,Delivered
2414,1058,72,Bedsheet Set,Home & Kitchen,Prestige,3607.45,1,2025-01-26,Pending
2415,1101,20,Bluetooth Speaker,Electronics,Xiaomi,28572.61,1,2024-11-21,Delivered
2416,106,27,Men's T-Shirt,Fashion,Puma,3835.95,3,2025-12-13,Pending
2417,1625,13,Laptop,Electronics,Sony,18500.93,1,2025-03-13,Delivered
2418,665,20,Bluetooth Speaker,Electronics,Xiaomi,67132.99,1,2026-02-12,Delivered
2419,1788,115,Cricket Bat,Sports & Fitness,Nivia,3855.54,2,2025-06-25,Delivered
2420,1309,69,Wall Clock,Home & Kitchen,Philips,4802.8,1,2026-06-08,Delivered
2421,2000,76,Self-Help Book,Books,Bloomsbury,121.27,2,2025-07-11,Delivered
2422,1582,110,Perfume,Beauty & Personal Care,Lakme,2390.38,2,2025-06-04,Delivered
2423,447,82,Children's Story Book,Books,Rupa Publications,530.79,2,2026-05-02,Delivered
2424,427,91,Face Wash,Beauty & Personal Care,The Man Company,1517.39,1,2026-03-16,Delivered
2425,1879,38,Formal Shirt,Fashion,Levis,3412.97,1,2024-09-24,Delivered
2426,1970,54,Non-Stick Pan Set,Home & Kitchen,Philips,9310.05,1,2025-09-10,Cancelled
2427,679,78,Self-Help Book,Books,HarperCollins,677.28,4,2025-09-10,Delivered
2428,359,97,Hair Serum,Beauty & Personal Care,Lakme,2157.16,2,2025-02-20,Delivered
2429,711,66,Induction Cooktop,Home & Kitchen,Cello,7102.69,1,2025-10-25,Cancelled
2430,50,54,Non-Stick Pan Set,Home & Kitchen,Philips,4072.61,2,2026-05-11,Cancelled
2431,1453,46,Sunglasses,Fashion,H&M,3716.63,1,2025-01-07,Delivered
2432,731,22,Neckband Earphones,Electronics,Samsung,83003.77,1,2025-08-31,Delivered
2433,1892,30,Women's Kurta,Fashion,Biba,2295.07,1,2026-04-25,Delivered
2434,1943,20,Bluetooth Speaker,Electronics,Xiaomi,46613.93,1,2025-05-30,Delivered
2435,148,74,Fiction Novel,Books,HarperCollins,901.12,1,2025-11-05,Cancelled
2436,615,123,Badminton Racket,Sports & Fitness,Decathlon,2827.91,3,2026-02-26,Delivered
2437,523,53,Non-Stick Pan Set,Home & Kitchen,Pigeon,9097.43,2,2026-02-15,Delivered
2438,1508,33,Running Shoes,Fashion,Roadster,2818.27,1,2026-07-21,Delivered
2439,495,8,Smartwatch,Electronics,OnePlus,73221.17,1,2026-06-05,Returned
2440,713,8,Smartwatch,Electronics,OnePlus,52101.31,1,2026-06-03,Delivered
2441,1678,49,Mixer Grinder,Home & Kitchen,Havells,5548.11,1,2024-10-27,Delivered
2442,1529,106,Trimmer,Beauty & Personal Care,Mamaearth,1172.44,1,2025-06-06,Delivered
2443,642,62,Water Bottle Set,Home & Kitchen,Pigeon,3792.03,2,2026-01-06,Shipped
2444,276,33,Running Shoes,Fashion,Roadster,927.11,1,2026-02-02,Delivered
2445,1257,11,LED TV 43-inch,Electronics,boAt,7254.45,4,2025-09-30,Delivered
2446,1991,57,Air Fryer,Home & Kitchen,Pigeon,11610.57,1,2025-06-04,Delivered
2447,34,116,Cricket Bat,Sports & Fitness,Adidas,4376.02,1,2024-06-21,Delivered
2448,566,31,Running Shoes,Fashion,Biba,1588.43,1,2026-02-13,Delivered
2449,503,90,Business Book,Books,Rupa Publications,155.4,1,2026-01-23,Delivered
2450,739,36,Denim Jeans,Fashion,Puma,4381.2,1,2025-12-30,Delivered
2451,1126,126,Football,Sports & Fitness,Yonex,5309.93,1,2025-05-03,Delivered
2452,1198,98,Hair Serum,Beauty & Personal Care,Mamaearth,2249.03,1,2026-08-11,Delivered
2453,1553,125,Football,Sports & Fitness,Cosco,4859.1,1,2025-07-16,Returned
2454,1663,12,LED TV 43-inch,Electronics,JBL,3147.26,3,2026-06-28,Shipped
2455,1883,83,Children's Story Book,Books,Penguin,101.23,1,2026-02-13,Cancelled
2456,704,54,Non-Stick Pan Set,Home & Kitchen,Philips,10853.73,2,2024-04-27,Delivered
2457,591,66,Induction Cooktop,Home & Kitchen,Cello,11405.31,1,2026-04-23,Delivered
2458,1093,59,Table Lamp,Home & Kitchen,Havells,7550.45,1,2026-04-12,Delivered
2459,1960,65,Induction Cooktop,Home & Kitchen,Prestige,12044.68,1,2024-12-17,Delivered
2460,1425,124,Football,Sports & Fitness,Nivia,2187.39,2,2024-06-04,Delivered
2461,191,118,Dumbbell Set 10kg,Sports & Fitness,Decathlon,3775.69,1,2024-10-20,Cancelled
2462,438,3,Smartphone,Electronics,boAt,26623.58,1,2024-07-17,Delivered
2463,903,109,Perfume,Beauty & Personal Care,The Man Company,371.68,1,2025-08-26,Delivered
2464,1648,14,Laptop,Electronics,Xiaomi,6130.89,2,2025-04-25,Delivered
2465,1977,53,Non-Stick Pan Set,Home & Kitchen,Pigeon,7673.29,1,2026-04-28,Shipped
2466,513,106,Trimmer,Beauty & Personal Care,Mamaearth,550.45,1,2025-02-01,Cancelled
2467,996,20,Bluetooth Speaker,Electronics,Xiaomi,49751.3,1,2026-02-04,Delivered
2468,831,109,Perfume,Beauty & Personal Care,The Man Company,856.8,1,2026-08-17,Delivered
2469,109,1,Smartphone,Electronics,Xiaomi,13535.68,1,2025-12-25,Delivered
2470,406,19,Bluetooth Speaker,Electronics,boAt,34007.07,1,2024-12-28,Delivered
2471,402,14,Laptop,Electronics,Xiaomi,17273.01,1,2024-07-14,Shipped
2472,885,86,Biography,Books,HarperCollins,917.96,1,2026-03-19,Delivered
2473,1702,25,Men's T-Shirt,Fashion,Allen Solly,749.44,2,2026-06-17,Delivered
2474,838,81,Competitive Exam Guide,Books,Penguin,166.85,1,2025-11-17,Delivered
2475,291,103,Lipstick,Beauty & Personal Care,The Man Company,1146.37,1,2024-01-03,Cancelled
2476,1064,35,Denim Jeans,Fashion,Van Heusen,4307.54,1,2024-08-29,Delivered
2477,655,34,Denim Jeans,Fashion,H&M,1164.69,1,2026-08-17,Delivered
2478,287,25,Men's T-Shirt,Fashion,Allen Solly,4815.14,2,2025-11-11,Delivered
2479,1742,54,Non-Stick Pan Set,Home & Kitchen,Philips,3513.33,1,2025-09-04,Delivered
2480,207,45,Handbag,Fashion,Allen Solly,2008.0,1,2026-06-11,Shipped
2481,240,41,Casual Sneakers,Fashion,Allen Solly,1442.31,1,2026-02-03,Delivered
2482,1762,86,Biography,Books,HarperCollins,212.62,1,2026-07-23,Delivered
2483,612,77,Self-Help Book,Books,Scholastic,647.47,1,2026-01-21,Delivered
2484,541,111,Perfume,Beauty & Personal Care,Plum,1158.09,1,2025-09-26,Delivered
2485,1495,92,Face Wash,Beauty & Personal Care,Plum,730.67,2,2026-02-11,Delivered
2486,970,63,Water Bottle Set,Home & Kitchen,Cello,3777.28,1,2025-10-23,Delivered
2487,739,60,Table Lamp,Home & Kitchen,Pigeon,4790.7,2,2026-01-05,Delivered
2488,1410,104,Lipstick,Beauty & Personal Care,Dove,1020.68,1,2025-07-30,Cancelled
2489,548,100,Body Lotion,Beauty & Personal Care,The Man Company,2406.04,1,2025-07-22,Delivered
2490,1310,107,Trimmer,Beauty & Personal Care,Plum,1127.75,1,2025-08-08,Delivered
2491,757,95,Sunscreen SPF50,Beauty & Personal Care,The Man Company,523.25,2,2026-06-22,Delivered
2492,1944,101,Body Lotion,Beauty & Personal Care,Lakme,1169.61,1,2025-01-23,Delivered
2493,427,105,Lipstick,Beauty & Personal Care,Nivea,448.11,1,2025-09-11,Delivered
2494,1130,64,Induction Cooktop,Home & Kitchen,Milton,2213.72,1,2026-03-28,Shipped
2495,1547,127,Resistance Band Set,Sports & Fitness,Nivia,6480.7,1,2026-07-05,Delivered
2496,973,118,Dumbbell Set 10kg,Sports & Fitness,Decathlon,6070.2,1,2024-05-31,Delivered
2497,403,58,Table Lamp,Home & Kitchen,Prestige,4379.77,1,2026-07-28,Delivered
2498,842,110,Perfume,Beauty & Personal Care,Lakme,727.92,1,2026-08-17,Delivered
2499,208,38,Formal Shirt,Fashion,Levis,1690.36,1,2025-09-12,Delivered
2500,1262,20,Bluetooth Speaker,Electronics,Xiaomi,37842.03,1,2026-04-13,Delivered
2501,1939,26,Men's T-Shirt,Fashion,Nike,2149.16,2,2025-07-31,Delivered
2502,1423,8,Smartwatch,Electronics,OnePlus,22639.01,1,2025-07-03,Delivered
2503,268,43,Handbag,Fashion,Biba,3941.57,2,2025-11-16,Shipped
2504,561,124,Football,Sports & Fitness,Nivia,6719.7,3,2026-07-19,Delivered
2505,1836,71,Bedsheet Set,Home & Kitchen,Pigeon,7565.47,1,2024-08-28,Pending
2506,585,77,Self-Help Book,Books,Scholastic,803.7,1,2025-12-03,Delivered
2507,1316,37,Formal Shirt,Fashion,Van Heusen,3817.73,4,2025-01-30,Delivered
2508,796,76,Self-Help Book,Books,Bloomsbury,409.03,1,2026-03-01,Shipped
2509,392,36,Denim Jeans,Fashion,Puma,3814.84,1,2025-11-11,Cancelled
2510,1292,3,Smartphone,Electronics,boAt,19997.65,2,2026-04-04,Delivered
2511,1734,29,Women's Kurta,Fashion,Allen Solly,1152.15,1,2026-02-13,Shipped
2512,1472,118,Dumbbell Set 10kg,Sports & Fitness,Decathlon,800.33,1,2025-02-13,Pending
2513,53,58,Table Lamp,Home & Kitchen,Prestige,3034.25,1,2025-05-26,Delivered
2514,215,28,Women's Kurta,Fashion,Levis,1097.1,2,2026-05-19,Delivered
2515,233,64,Induction Cooktop,Home & Kitchen,Milton,7487.0,1,2025-05-18,Delivered
2516,1560,58,Table Lamp,Home & Kitchen,Prestige,3202.2,4,2026-06-16,Delivered
2517,1880,124,Football,Sports & Fitness,Nivia,4665.18,1,2026-01-23,Delivered
2518,1093,73,Fiction Novel,Books,Scholastic,140.03,1,2026-02-02,Cancelled
2519,544,16,Power Bank 10000mAh,Electronics,OnePlus,85986.2,2,2024-06-12,Delivered
2520,444,24,Neckband Earphones,Electronics,Realme,10051.67,1,2026-01-05,Delivered
2521,1341,22,Neckband Earphones,Electronics,Samsung,69630.99,1,2025-12-15,Delivered
2522,1842,10,LED TV 43-inch,Electronics,Apple,14225.57,1,2026-04-20,Returned
2523,1748,104,Lipstick,Beauty & Personal Care,Dove,2301.55,4,2026-03-20,Delivered
2524,149,11,LED TV 43-inch,Electronics,boAt,22782.14,1,2026-03-20,Shipped
2525,1577,129,Resistance Band Set,Sports & Fitness,Yonex,6287.17,3,2024-11-11,Delivered
2526,535,16,Power Bank 10000mAh,Electronics,OnePlus,19489.06,1,2026-03-28,Delivered
2527,1425,25,Men's T-Shirt,Fashion,Allen Solly,2581.62,3,2025-07-15,Delivered
2528,421,98,Hair Serum,Beauty & Personal Care,Mamaearth,287.09,1,2026-04-19,Delivered
2529,1752,23,Neckband Earphones,Electronics,JBL,71330.84,1,2025-12-10,Returned
2530,1603,80,Competitive Exam Guide,Books,HarperCollins,932.6,2,2025-12-12,Pending
2531,622,2,Smartphone,Electronics,Apple,15211.22,3,2026-04-09,Delivered
2532,1342,31,Running Shoes,Fashion,Biba,921.84,1,2024-07-09,Returned
2533,613,125,Football,Sports & Fitness,Cosco,6549.43,1,2025-07-16,Shipped
2534,437,122,Badminton Racket,Sports & Fitness,Yonex,5973.11,1,2026-06-04,Delivered
2535,1762,19,Bluetooth Speaker,Electronics,boAt,22103.72,2,2026-08-02,Delivered
2536,1881,78,Self-Help Book,Books,HarperCollins,652.2,1,2025-10-31,Pending
2537,251,74,Fiction Novel,Books,HarperCollins,251.39,1,2026-01-26,Delivered
2538,582,20,Bluetooth Speaker,Electronics,Xiaomi,64129.8,1,2026-03-21,Delivered
2539,679,111,Perfume,Beauty & Personal Care,Plum,2418.66,1,2024-04-02,Delivered
2540,1123,89,Business Book,Books,Bloomsbury,402.42,4,2025-01-06,Delivered
2541,1344,20,Bluetooth Speaker,Electronics,Xiaomi,978.88,1,2026-01-29,Delivered
2542,1476,120,Dumbbell Set 10kg,Sports & Fitness,Yonex,4168.5,1,2026-02-10,Delivered
2543,1067,92,Face Wash,Beauty & Personal Care,Plum,1149.91,1,2026-08-14,Delivered
2544,1945,15,Laptop,Electronics,boAt,3530.8,1,2025-10-06,Pending
2545,1436,111,Perfume,Beauty & Personal Care,Plum,1209.83,3,2025-12-27,Shipped
2546,427,76,Self-Help Book,Books,Bloomsbury,896.86,2,2025-04-18,Delivered
2547,1307,117,Cricket Bat,Sports & Fitness,Decathlon,1260.22,1,2025-12-24,Delivered
2548,741,67,Wall Clock,Home & Kitchen,Cello,5129.47,1,2026-05-24,Delivered
2549,88,71,Bedsheet Set,Home & Kitchen,Pigeon,1667.2,1,2024-06-03,Pending
2550,775,108,Trimmer,Beauty & Personal Care,Lakme,2172.69,1,2025-08-07,Cancelled
2551,1049,27,Men's T-Shirt,Fashion,Puma,4420.66,1,2026-04-02,Delivered
2552,1665,16,Power Bank 10000mAh,Electronics,OnePlus,60769.57,4,2025-05-26,Cancelled
2553,206,37,Formal Shirt,Fashion,Van Heusen,335.23,1,2026-03-09,Delivered
2554,1475,90,Business Book,Books,Rupa Publications,882.16,1,2024-07-19,Delivered
2555,293,47,Sunglasses,Fashion,Biba,1121.45,1,2025-09-05,Delivered
2556,569,40,Casual Sneakers,Fashion,Levis,2771.24,1,2025-07-10,Delivered
2557,1220,70,Bedsheet Set,Home & Kitchen,Bajaj,1425.44,2,2025-08-31,Delivered
2558,927,30,Women's Kurta,Fashion,Biba,1371.41,3,2025-10-11,Delivered
2559,237,89,Business Book,Books,Bloomsbury,699.31,2,2026-05-01,Shipped
2560,644,114,Yoga Mat,Sports & Fitness,Adidas,6506.99,1,2025-02-05,Delivered
2561,1213,2,Smartphone,Electronics,Apple,71404.87,1,2024-08-17,Delivered
2562,1435,93,Face Wash,Beauty & Personal Care,Dove,2396.78,1,2026-05-01,Delivered
2563,1555,62,Water Bottle Set,Home & Kitchen,Pigeon,621.44,3,2025-07-05,Delivered
2564,150,27,Men's T-Shirt,Fashion,Puma,3222.68,3,2026-02-13,Delivered
2565,675,86,Biography,Books,HarperCollins,883.43,1,2025-07-27,Delivered
2566,1559,68,Wall Clock,Home & Kitchen,Havells,3919.87,1,2026-04-09,Cancelled
2567,590,33,Running Shoes,Fashion,Roadster,2886.83,1,2025-12-28,Delivered
2568,1381,58,Table Lamp,Home & Kitchen,Prestige,536.8,1,2025-09-08,Delivered
2569,1870,7,Smartwatch,Electronics,Samsung,60892.02,1,2025-09-10,Delivered
2570,1584,38,Formal Shirt,Fashion,Levis,756.53,2,2024-07-25,Delivered
2571,1854,65,Induction Cooktop,Home & Kitchen,Prestige,12121.33,3,2025-12-20,Cancelled
2572,825,4,Bluetooth Earbuds,Electronics,Xiaomi,29248.14,1,2025-10-05,Delivered
2573,706,96,Sunscreen SPF50,Beauty & Personal Care,Plum,1541.04,1,2026-04-15,Delivered
2574,1116,48,Sunglasses,Fashion,Puma,3005.79,2,2026-01-13,Cancelled
2575,1235,13,Laptop,Electronics,Sony,62299.76,1,2026-05-29,Delivered
2576,1245,110,Perfume,Beauty & Personal Care,Lakme,183.72,1,2026-02-06,Delivered
2577,680,62,Water Bottle Set,Home & Kitchen,Pigeon,3226.48,2,2025-06-02,Delivered
2578,1831,82,Children's Story Book,Books,Rupa Publications,228.51,1,2026-04-11,Shipped
2579,857,18,Power Bank 10000mAh,Electronics,Sony,27455.61,3,2025-11-17,Delivered
2580,733,72,Bedsheet Set,Home & Kitchen,Prestige,2728.25,2,2025-11-06,Delivered
2581,330,102,Body Lotion,Beauty & Personal Care,Mamaearth,844.04,1,2025-11-02,Delivered
2582,1022,47,Sunglasses,Fashion,Biba,1817.61,2,2026-03-10,Delivered
2583,578,62,Water Bottle Set,Home & Kitchen,Pigeon,9734.32,3,2025-11-24,Delivered
2584,618,9,Smartwatch,Electronics,boAt,25231.47,1,2025-08-09,Delivered
2585,227,88,Business Book,Books,Penguin,320.94,2,2025-12-21,Delivered
2586,671,81,Competitive Exam Guide,Books,Penguin,511.68,2,2025-08-24,Delivered
2587,59,128,Resistance Band Set,Sports & Fitness,Decathlon,4028.08,1,2025-05-04,Delivered
2588,337,62,Water Bottle Set,Home & Kitchen,Pigeon,12957.55,1,2026-06-10,Delivered
2589,1271,75,Fiction Novel,Books,Bloomsbury,421.95,3,2026-02-02,Cancelled
2590,660,36,Denim Jeans,Fashion,Puma,2768.2,1,2025-11-02,Delivered
2591,1868,112,Yoga Mat,Sports & Fitness,Nivia,2866.71,3,2026-02-21,Delivered
2592,1229,26,Men's T-Shirt,Fashion,Nike,2580.25,3,2025-11-07,Delivered
2593,1699,78,Self-Help Book,Books,HarperCollins,177.31,1,2024-08-16,Shipped
2594,363,92,Face Wash,Beauty & Personal Care,Plum,1757.57,1,2026-04-08,Returned
2595,784,2,Smartphone,Electronics,Apple,36141.39,4,2025-12-25,Cancelled
2596,1540,32,Running Shoes,Fashion,H&M,4242.31,1,2025-01-08,Delivered
2597,619,92,Face Wash,Beauty & Personal Care,Plum,166.84,1,2025-08-22,Delivered
2598,1376,28,Women's Kurta,Fashion,Levis,3008.33,1,2025-09-27,Delivered
2599,1268,125,Football,Sports & Fitness,Cosco,775.32,1,2025-11-08,Delivered
2600,45,88,Business Book,Books,Penguin,486.26,1,2024-10-23,Delivered
2601,698,72,Bedsheet Set,Home & Kitchen,Prestige,9174.18,1,2025-04-28,Delivered
2602,725,80,Competitive Exam Guide,Books,HarperCollins,101.21,1,2026-06-04,Pending
2603,1663,1,Smartphone,Electronics,Xiaomi,26279.4,2,2026-06-16,Delivered
2604,445,60,Table Lamp,Home & Kitchen,Pigeon,1305.26,1,2024-08-24,Delivered
2605,954,20,Bluetooth Speaker,Electronics,Xiaomi,26208.85,1,2026-04-16,Delivered
2606,590,114,Yoga Mat,Sports & Fitness,Adidas,286.37,2,2026-02-26,Delivered
2607,1936,51,Mixer Grinder,Home & Kitchen,Philips,8889.41,1,2026-01-12,Delivered
2608,165,128,Resistance Band Set,Sports & Fitness,Decathlon,3108.78,1,2025-11-21,Delivered
2609,120,121,Badminton Racket,Sports & Fitness,Cosco,4606.1,2,2025-08-31,Delivered
2610,55,41,Casual Sneakers,Fashion,Allen Solly,2901.74,2,2026-01-27,Delivered
2611,977,105,Lipstick,Beauty & Personal Care,Nivea,1705.13,2,2025-09-02,Delivered
2612,320,18,Power Bank 10000mAh,Electronics,Sony,61024.38,1,2024-08-18,Delivered
2613,1393,7,Smartwatch,Electronics,Samsung,35264.28,2,2026-04-24,Delivered
2614,419,35,Denim Jeans,Fashion,Van Heusen,1009.49,1,2025-03-24,Delivered
2615,729,19,Bluetooth Speaker,Electronics,boAt,78314.22,1,2025-09-28,Delivered
2616,1476,95,Sunscreen SPF50,Beauty & Personal Care,The Man Company,1122.1,3,2025-02-05,Delivered
2617,586,80,Competitive Exam Guide,Books,HarperCollins,272.31,1,2026-03-03,Shipped
2618,502,63,Water Bottle Set,Home & Kitchen,Cello,7513.92,1,2026-07-29,Returned
2619,305,19,Bluetooth Speaker,Electronics,boAt,19279.37,1,2026-03-19,Delivered
2620,1350,98,Hair Serum,Beauty & Personal Care,Mamaearth,1041.98,1,2025-10-24,Pending
2621,1547,67,Wall Clock,Home & Kitchen,Cello,1565.84,1,2026-05-28,Delivered
2622,1399,88,Business Book,Books,Penguin,612.11,3,2025-07-29,Delivered
2623,431,36,Denim Jeans,Fashion,Puma,492.85,1,2026-04-18,Delivered
2624,1784,91,Face Wash,Beauty & Personal Care,The Man Company,533.62,1,2026-08-17,Delivered
2625,883,57,Air Fryer,Home & Kitchen,Pigeon,11360.68,1,2025-06-21,Cancelled
2626,1000,81,Competitive Exam Guide,Books,Penguin,947.76,1,2026-03-24,Cancelled
2627,510,94,Sunscreen SPF50,Beauty & Personal Care,Mamaearth,1729.71,1,2025-07-23,Delivered
2628,1257,106,Trimmer,Beauty & Personal Care,Mamaearth,760.42,1,2025-07-09,Delivered
2629,873,74,Fiction Novel,Books,HarperCollins,736.34,2,2025-11-11,Delivered
2630,834,81,Competitive Exam Guide,Books,Penguin,104.23,1,2025-10-24,Delivered
2631,1163,86,Biography,Books,HarperCollins,871.87,1,2025-10-03,Delivered
2632,1775,33,Running Shoes,Fashion,Roadster,3827.26,2,2025-06-03,Delivered
2633,368,60,Table Lamp,Home & Kitchen,Pigeon,9680.11,2,2025-10-05,Delivered
2634,1197,66,Induction Cooktop,Home & Kitchen,Cello,8980.39,1,2026-01-24,Delivered
2635,269,78,Self-Help Book,Books,HarperCollins,492.38,2,2025-09-21,Delivered
2636,9,51,Mixer Grinder,Home & Kitchen,Philips,3981.02,1,2025-09-25,Delivered
2637,1756,2,Smartphone,Electronics,Apple,26388.2,1,2026-02-01,Delivered
2638,1162,36,Denim Jeans,Fashion,Puma,2054.83,2,2025-07-05,Delivered
2639,1343,53,Non-Stick Pan Set,Home & Kitchen,Pigeon,3183.77,1,2024-10-04,Delivered
2640,600,37,Formal Shirt,Fashion,Van Heusen,3937.6,1,2025-06-26,Delivered
2641,1804,70,Bedsheet Set,Home & Kitchen,Bajaj,4286.37,2,2026-06-05,Delivered
2642,820,114,Yoga Mat,Sports & Fitness,Adidas,278.9,1,2026-01-17,Delivered
2643,1375,110,Perfume,Beauty & Personal Care,Lakme,620.08,1,2025-10-18,Pending
2644,1809,39,Formal Shirt,Fashion,Allen Solly,426.21,3,2026-02-02,Delivered
2645,1819,75,Fiction Novel,Books,Bloomsbury,552.04,1,2026-07-04,Delivered
2646,519,53,Non-Stick Pan Set,Home & Kitchen,Pigeon,2857.56,2,2026-01-21,Delivered
2647,925,98,Hair Serum,Beauty & Personal Care,Mamaearth,202.91,2,2025-11-24,Delivered
2648,1416,104,Lipstick,Beauty & Personal Care,Dove,1321.1,2,2025-08-28,Delivered
2649,424,86,Biography,Books,HarperCollins,675.1,1,2025-05-01,Shipped
2650,1825,35,Denim Jeans,Fashion,Van Heusen,411.93,4,2025-06-13,Shipped
2651,574,14,Laptop,Electronics,Xiaomi,10943.24,1,2025-09-16,Delivered
2652,757,56,Air Fryer,Home & Kitchen,Prestige,5020.06,2,2026-06-12,Shipped
2653,1792,85,Biography,Books,Scholastic,361.6,1,2024-02-23,Delivered
2654,1843,16,Power Bank 10000mAh,Electronics,OnePlus,49046.69,1,2025-08-22,Shipped
2655,1503,10,LED TV 43-inch,Electronics,Apple,26296.04,1,2026-06-29,Delivered
2656,126,17,Power Bank 10000mAh,Electronics,Samsung,31891.53,1,2025-01-24,Delivered
2657,156,85,Biography,Books,Scholastic,270.84,1,2025-12-01,Delivered
2658,1055,123,Badminton Racket,Sports & Fitness,Decathlon,2309.0,1,2025-11-05,Delivered
2659,404,4,Bluetooth Earbuds,Electronics,Xiaomi,9996.35,1,2025-07-17,Shipped
2660,782,29,Women's Kurta,Fashion,Allen Solly,2588.17,2,2025-02-03,Delivered
2661,74,10,LED TV 43-inch,Electronics,Apple,14604.28,1,2025-10-15,Shipped
2662,211,53,Non-Stick Pan Set,Home & Kitchen,Pigeon,6416.59,1,2025-05-20,Delivered
2663,750,109,Perfume,Beauty & Personal Care,The Man Company,2454.24,1,2026-02-10,Delivered
2664,175,121,Badminton Racket,Sports & Fitness,Cosco,5819.89,1,2025-09-17,Delivered
2665,1508,52,Non-Stick Pan Set,Home & Kitchen,Bajaj,8714.94,1,2025-12-17,Delivered
2666,1782,8,Smartwatch,Electronics,OnePlus,30488.28,4,2026-03-24,Delivered
2667,389,18,Power Bank 10000mAh,Electronics,Sony,53254.17,1,2025-01-08,Delivered
2668,308,64,Induction Cooktop,Home & Kitchen,Milton,4899.51,1,2025-09-01,Delivered
2669,1344,42,Casual Sneakers,Fashion,Biba,1625.76,1,2026-02-13,Delivered
2670,194,124,Football,Sports & Fitness,Nivia,2478.03,1,2025-07-08,Delivered
2671,1105,109,Perfume,Beauty & Personal Care,The Man Company,1154.23,1,2026-02-13,Returned
2672,9,52,Non-Stick Pan Set,Home & Kitchen,Bajaj,331.37,2,2026-02-14,Delivered
2673,323,119,Dumbbell Set 10kg,Sports & Fitness,Adidas,1414.63,2,2026-04-05,Delivered
2674,1148,57,Air Fryer,Home & Kitchen,Pigeon,3500.84,1,2026-02-12,Delivered
2675,1513,82,Children's Story Book,Books,Rupa Publications,212.2,1,2026-07-20,Shipped
2676,874,2,Smartphone,Electronics,Apple,72497.23,1,2025-05-19,Delivered
2677,1875,121,Badminton Racket,Sports & Fitness,Cosco,1049.42,2,2026-08-17,Delivered
2678,936,58,Table Lamp,Home & Kitchen,Prestige,7332.52,2,2026-01-17,Delivered
2679,991,121,Badminton Racket,Sports & Fitness,Cosco,3298.99,2,2026-02-02,Delivered
