review_id,order_id,user_id,product_id,rating,review_text,review_date
2037,3752,1013,24,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-06-08
2038,3754,474,80,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-09-24
2039,3755,212,103,3,"It's okay, nothing special but does the job.",2025-04-01
2040,3756,1174,107,3,"Quality is average, packaging could have been better.",2025-12-13
2041,3757,1878,2,1,"Received a damaged item, requesting refund immediately.",2025-10-19
2042,3759,153,126,1,"Worst experience, will not order this brand again.",2025-07-25
2043,3761,779,57,4,"Works well, matches the description. Happy with it.",2025-12-07
2044,3762,800,119,3,"Quality is average, packaging could have been better.",2025-11-22
2045,3765,254,78,1,"Poor quality, does not match the images shown online.",2026-04-06
2046,3766,1490,114,4,"Works well, matches the description. Happy with it.",2024-01-19
2047,3767,634,115,4,"Decent product for the price, would recommend with minor caution.",2026-07-27
2048,3768,1415,121,2,"Not satisfied, quality is below expectations.",2024-11-23
2049,3769,573,111,4,"Good product overall, minor issues but satisfied with the purchase.",2024-06-30
2050,3775,667,8,5,Best in this price range. Will buy again from this brand.,2025-07-01
2051,3776,180,114,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-09-21
2052,3778,541,104,3,"It's okay, nothing special but does the job.",2025-04-15
2053,3779,810,83,2,"Not worth the price, expected better quality.",2024-10-11
2054,3782,831,29,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-08-17
2055,3786,942,32,4,"Good product overall, minor issues but satisfied with the purchase.",2026-05-02
2056,3787,382,87,4,"Good product overall, minor issues but satisfied with the purchase.",2024-11-01
2057,3788,1672,81,5,Best in this price range. Will buy again from this brand.,2025-12-10
2058,3789,1030,18,4,"Nice quality, delivery was a bit delayed but product is good.",2025-12-25
2059,3790,1614,32,2,"Product had minor defects, considering a return.",2026-02-27
2060,3791,764,107,2,"Product had minor defects, considering a return.",2024-11-25
2061,3793,343,124,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-10-08
2062,3794,1794,18,2,"Product had minor defects, considering a return.",2026-04-14
2063,3802,1230,57,4,"Nice quality, delivery was a bit delayed but product is good.",2025-10-25
2064,3803,573,42,2,Delivery was late and product quality is average at best.,2025-10-10
2065,3805,979,19,4,"Nice quality, delivery was a bit delayed but product is good.",2026-03-28
2066,3809,1701,110,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-07-17
2067,3811,270,59,4,"Works well, matches the description. Happy with it.",2026-03-17
2068,3812,454,47,2,Delivery was late and product quality is average at best.,2024-11-25
2069,3814,1620,88,4,"Works well, matches the description. Happy with it.",2026-06-29
2070,3816,1297,104,4,"Decent product for the price, would recommend with minor caution.",2024-07-25
2071,3817,64,17,2,"Not satisfied, quality is below expectations.",2025-05-02
2072,3820,88,20,3,"It's okay, nothing special but does the job.",2026-04-11
2073,3821,79,61,3,"Average product, expected a bit more for this price.",2026-02-22
2074,3824,936,102,4,"Decent product for the price, would recommend with minor caution.",2025-02-01
2075,3826,1246,21,5,Amazing value for money. Packaging was also very good.,2026-07-03
2076,3827,595,117,3,"Quality is average, packaging could have been better.",2025-10-29
2077,3828,883,49,5,Superb quality and fast delivery. Highly recommend to everyone.,2024-10-30
2078,3829,832,22,4,"Works well, matches the description. Happy with it.",2026-01-28
2079,3830,197,74,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-05-23
2080,3831,253,76,3,"It's okay, nothing special but does the job.",2025-07-24
2081,3833,1247,100,3,"Average product, expected a bit more for this price.",2026-02-18
2082,3834,1575,103,2,Delivery was late and product quality is average at best.,2025-12-28
2083,3836,1610,124,2,"Not satisfied, quality is below expectations.",2025-12-07
2084,3837,323,126,4,"Good product overall, minor issues but satisfied with the purchase.",2026-03-09
2085,3838,1837,128,2,"Not satisfied, quality is below expectations.",2025-11-29
2086,3839,303,71,4,"Nice quality, delivery was a bit delayed but product is good.",2025-03-26
2087,3843,1500,85,1,"Received a damaged item, requesting refund immediately.",2026-04-15
2088,3845,471,63,1,"Worst experience, will not order this brand again.",2026-04-12
2089,3849,1049,51,1,"Very disappointed, product stopped working within days.",2026-04-10
2090,3854,705,112,3,Product is fine but delivery took longer than expected.,2026-08-01
2091,3855,970,73,2,"Not satisfied, quality is below expectations.",2025-07-07
2092,3856,855,77,3,"Average product, expected a bit more for this price.",2026-04-22
2093,3857,1534,127,3,"Quality is average, packaging could have been better.",2026-01-23
2094,3858,1532,83,1,"Worst experience, will not order this brand again.",2025-03-31
2095,3860,516,48,3,"Quality is average, packaging could have been better.",2026-02-28
2096,3861,537,122,4,"Decent product for the price, would recommend with minor caution.",2025-07-06
2097,3863,915,34,2,"Product had minor defects, considering a return.",2024-07-31
2098,3864,1401,56,4,"Works well, matches the description. Happy with it.",2026-03-21
2099,3868,729,98,1,"Poor quality, does not match the images shown online.",2025-05-06
2100,3869,556,55,3,"Average product, expected a bit more for this price.",2026-05-20
2101,3870,199,93,2,"Product had minor defects, considering a return.",2026-02-25
2102,3874,1667,106,3,"Average product, expected a bit more for this price.",2025-09-16
2103,3876,1808,40,2,Delivery was late and product quality is average at best.,2025-11-29
2104,3878,1884,31,2,Delivery was late and product quality is average at best.,2024-12-08
2105,3880,424,80,2,"Not worth the price, expected better quality.",2025-12-10
2106,3881,1076,119,1,"Worst experience, will not order this brand again.",2025-12-28
2107,3882,524,5,3,"Average product, expected a bit more for this price.",2023-11-17
2108,3887,274,56,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-06-21
2109,3888,614,93,1,"Received a damaged item, requesting refund immediately.",2026-01-09
2110,3890,67,91,4,"Decent product for the price, would recommend with minor caution.",2026-04-07
2111,3893,1762,26,2,"Product had minor defects, considering a return.",2026-08-05
2112,3894,1788,61,4,"Nice quality, delivery was a bit delayed but product is good.",2025-05-19
2113,3899,397,101,4,"Nice quality, delivery was a bit delayed but product is good.",2026-04-25
2114,3902,1220,57,1,"Worst experience, will not order this brand again.",2025-09-20
2115,3903,1122,77,2,"Product had minor defects, considering a return.",2026-08-17
2116,3906,685,1,3,"Quality is average, packaging could have been better.",2025-03-11
2117,3907,1991,41,4,"Decent product for the price, would recommend with minor caution.",2025-01-17
2118,3912,1365,116,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-01-02
2119,3913,243,50,4,"Decent product for the price, would recommend with minor caution.",2025-12-17
2120,3914,356,100,3,"Quality is average, packaging could have been better.",2025-08-12
2121,3916,742,114,1,"Worst experience, will not order this brand again.",2026-04-21
2122,3919,848,109,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-08-15
2123,3923,1752,70,1,"Worst experience, will not order this brand again.",2025-06-13
2124,3924,308,127,2,Delivery was late and product quality is average at best.,2025-07-31
2125,3925,719,68,5,Best in this price range. Will buy again from this brand.,2025-10-10
2126,3927,1525,91,4,"Nice quality, delivery was a bit delayed but product is good.",2024-06-13
2127,3929,49,62,5,Best in this price range. Will buy again from this brand.,2026-02-01
2128,3930,1146,102,4,"Nice quality, delivery was a bit delayed but product is good.",2026-01-03
2129,3932,1776,124,3,"Average product, expected a bit more for this price.",2026-08-17
2130,3934,508,78,4,"Works well, matches the description. Happy with it.",2025-10-07
2131,3935,567,8,4,"Good product overall, minor issues but satisfied with the purchase.",2026-03-01
2132,3938,1512,105,1,"Poor quality, does not match the images shown online.",2026-04-09
2133,3939,1294,53,2,"Product had minor defects, considering a return.",2025-10-07
2134,3942,1851,122,3,Product is fine but delivery took longer than expected.,2026-06-04
2135,3943,110,73,1,"Poor quality, does not match the images shown online.",2026-08-17
2136,3944,44,126,5,Superb quality and fast delivery. Highly recommend to everyone.,2024-10-26
2137,3947,484,6,3,Product is fine but delivery took longer than expected.,2026-03-24
2138,3948,659,96,2,Delivery was late and product quality is average at best.,2025-07-10
2139,3949,431,6,4,"Nice quality, delivery was a bit delayed but product is good.",2026-03-17
2140,3951,827,86,2,"Product had minor defects, considering a return.",2026-08-17
2141,3954,520,77,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-04-27
2142,3955,425,64,2,"Product had minor defects, considering a return.",2026-05-04
2143,3956,685,3,4,"Nice quality, delivery was a bit delayed but product is good.",2026-05-07
2144,3957,1644,94,5,Best in this price range. Will buy again from this brand.,2026-03-08
2145,3960,521,90,2,"Not worth the price, expected better quality.",2025-09-05
2146,3962,982,3,5,Best in this price range. Will buy again from this brand.,2026-02-25
2147,3963,1678,100,3,Product is fine but delivery took longer than expected.,2025-08-23
2148,3969,1868,34,1,"Poor quality, does not match the images shown online.",2026-03-14
2149,3970,781,6,5,Superb quality and fast delivery. Highly recommend to everyone.,2024-11-17
2150,3973,124,119,4,"Works well, matches the description. Happy with it.",2026-02-16
2151,3975,9,52,2,"Not worth the price, expected better quality.",2025-09-15
2152,3980,1077,70,4,"Nice quality, delivery was a bit delayed but product is good.",2026-08-17
2153,3981,485,27,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-08-29
2154,3983,563,91,3,"Quality is average, packaging could have been better.",2026-03-17
2155,3985,1355,87,5,Best in this price range. Will buy again from this brand.,2026-01-07
2156,3988,31,76,4,"Good product overall, minor issues but satisfied with the purchase.",2026-03-11
2157,3990,523,75,3,"Quality is average, packaging could have been better.",2025-03-05
2158,3992,1585,95,2,"Not satisfied, quality is below expectations.",2026-05-06
2159,3993,127,35,4,"Works well, matches the description. Happy with it.",2025-08-14
2160,3994,615,116,5,Amazing value for money. Packaging was also very good.,2025-06-30
2161,3995,1177,95,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-04-04
2162,3996,1054,74,5,Best in this price range. Will buy again from this brand.,2026-07-23
2163,3997,1221,10,4,"Good product overall, minor issues but satisfied with the purchase.",2025-07-19
2164,3998,678,73,4,"Good product overall, minor issues but satisfied with the purchase.",2026-04-11
2165,4000,874,88,2,Delivery was late and product quality is average at best.,2025-06-18
2166,4001,316,57,4,"Works well, matches the description. Happy with it.",2026-03-26
2167,4003,254,40,4,"Good product overall, minor issues but satisfied with the purchase.",2026-04-23
2168,4006,695,87,4,"Good product overall, minor issues but satisfied with the purchase.",2026-03-23
2169,4011,1030,14,3,Product is fine but delivery took longer than expected.,2025-11-29
2170,4013,1471,60,1,"Very disappointed, product stopped working within days.",2026-03-19
2171,4014,1595,63,1,"Worst experience, will not order this brand again.",2026-05-18
2172,4015,1073,90,4,"Nice quality, delivery was a bit delayed but product is good.",2025-10-08
2173,4017,420,42,5,"Excellent product, exactly as described. Very happy with the purchase.",2024-10-27
2174,4018,389,61,4,"Nice quality, delivery was a bit delayed but product is good.",2025-12-10
2175,4019,1024,48,2,"Not satisfied, quality is below expectations.",2025-10-10
2176,4020,1113,44,2,Delivery was late and product quality is average at best.,2025-11-13
2177,4021,1091,77,3,"Quality is average, packaging could have been better.",2025-10-29
